Type,Mean_income,Method,Group,Variable_name,Year,Gini
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1981,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1982,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1983,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1984,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1985,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1986,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1987,NA
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1988,50.6971354166666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1989,50.8408854166666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1990,50.9408854166666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1991,50.9846354166666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1992,51.01484375
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1993,51.11796875
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1994,51.2096354166666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1995,51.2833333333333
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1996,51.3166666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1997,51.3583333333333
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1998,51.4041666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,1999,51.4291666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2000,51.4166666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2001,51.3708333333333
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2002,51.2749999999999
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2003,51.0291666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2004,50.7625
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2005,50.4666666666666
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2006,50.1322222222222
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2007,49.9155555555555
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2008,49.4802777777777
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2009,49.0186111111111
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2010,48.6336111111111
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2011,48.1411111111111
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2012,47.7069444444444
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2013,47.4322222222222
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2014,47.1088888888888
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2015,46.7797222222222
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2016,46.5438888888888
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2017,46.3205555555555
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2018,46.1788888888888
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2019,46.1163888888889
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2020,46.0872222222222
MKT,GDPPC,Average_U,LA24,GINI_MKT_Average_U_LA24,2021,45.8580555555555
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1980,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1981,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1982,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1983,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1984,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1985,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1986,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1987,NA
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1988,55.1433132739616
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1989,55.3516931600928
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1990,55.350765768556
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1991,55.3326878847994
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1992,55.2803239226877
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1993,55.4576558563658
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1994,55.5918881495663
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1995,55.6895816607504
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1996,55.7266949996967
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1997,55.7108911630049
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1998,55.7069539364697
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,1999,55.5168859926217
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2000,55.2661953204684
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2001,55.0270961371834
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2002,54.7607467273038
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2003,54.2573185898341
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2004,53.809884143118
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2005,53.3328524197696
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2006,52.6807811559718
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2007,52.5983287452533
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2008,52.1125211075192
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2009,51.4133049179572
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2010,51.1485709619702
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2011,50.808624858149
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2012,50.6605805608768
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2013,50.2002778816871
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2014,49.8993662458713
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2015,49.5580376837059
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2016,49.5715429240549
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2017,49.67911250952
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2018,49.6538569676384
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2019,49.732780836023
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2020,50.095228767681
MKT,GDPPC,Average_W,LA24,GINI_MKT_Average_W_LA24,2021,49.6145855521942
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1980,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1981,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1982,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1983,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1984,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1985,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1986,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1987,NA
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1988,48.7110945348905
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1989,48.7350742710262
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1990,49.2329541911338
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1991,49.6709153392727
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1992,49.9120193194807
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1993,49.61378907274
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1994,48.9225314822504
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1995,48.6666895746053
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1996,48.6212317579138
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1997,48.771362884304
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1998,48.5213772886183
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,1999,48.469048142177
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2000,48.6019073428015
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2001,48.2672591534204
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2002,48.5720586497993
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2003,48.6829415842625
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2004,48.8134247857459
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2005,48.7063225904913
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2006,48.8288353393916
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2007,49.2284721643504
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2008,48.9547761250683
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2009,49.1733869442044
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2010,49.5840491512506
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2011,49.50788195397
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2012,49.636664724802
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2013,49.1629793836965
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2014,48.7414508904259
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2015,47.7185801773243
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2016,47.3251542834394
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2017,48.047435998314
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2018,48.0640365450006
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2019,48.0504368588469
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2020,48.5800476142266
NET,GDPPC,LD,MENA12,GINI_NET_LD_MENA12,2021,48.7810460797312
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1980,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1981,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1982,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1983,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1984,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1985,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1986,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1987,NA
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1988,49.3445330000542
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1989,49.3698888284079
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1990,49.9303644573479
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1991,50.4045898467062
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1992,50.6787463804887
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1993,50.392903314846
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1994,49.6816152656206
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1995,49.4452183136694
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1996,49.4098974751247
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1997,49.5485990707683
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1998,49.2737538825001
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,1999,49.2270572406523
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2000,49.3898384337231
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2001,49.0478061917647
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2002,49.4153934204798
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2003,49.601445580521
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2004,49.7458414598733
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2005,49.6744736157493
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2006,49.7952311211464
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2007,50.2448314459418
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2008,49.9815473684615
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2009,50.2223188353247
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2010,50.6745471140511
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2011,50.5529115585621
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2012,50.5162445482287
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2013,49.9961168470946
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2014,49.6105407580562
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2015,48.4252624227479
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2016,48.062089068619
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2017,48.8311030849478
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2018,48.7854149417291
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2019,48.708905088819
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2020,49.2857569352371
NET,GDPPC,PD,MENA12,GINI_NET_PD_MENA12,2021,49.4805292426404
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1980,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1981,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1982,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1983,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1984,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1985,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1986,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1987,NA
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1988,48.9061023661799
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1989,48.8371125381628
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1990,49.6256929992582
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1991,49.8769151100795
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1992,50.2614372585906
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1993,49.6192258056541
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1994,49.3685545539017
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1995,49.0077538536469
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1996,49.0273515067054
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1997,49.2410052191569
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1998,48.8919860441711
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,1999,48.7007803399
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2000,48.7286259007304
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2001,48.4304455714801
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2002,48.6308079828792
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2003,48.9067827890631
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2004,49.2036078443951
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2005,48.8996168816423
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2006,49.1190405805832
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2007,49.4027323937484
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2008,49.1474222150297
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2009,49.2788218887604
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2010,49.7324168416525
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2011,49.6478255219258
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2012,49.7060342464238
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2013,49.3342903876612
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2014,48.8123584589171
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2015,47.5874142861554
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2016,47.5019704401512
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2017,47.9290088186391
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2018,48.0420536736131
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2019,47.7550085542917
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2020,48.8717460055029
NET,GDPPC,WD,MENA12,GINI_NET_WD_MENA12,2021,48.9027795609805
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1980,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1981,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1982,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1983,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1984,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1985,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1986,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1987,NA
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1988,40.5185185185185
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1989,40.5407407407407
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1990,40.574074074074
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1991,40.6185185185185
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1992,40.6518518518518
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1993,40.6231481481481
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1994,40.562037037037
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1995,40.5435185185185
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1996,40.5083333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1997,40.4916666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1998,40.5
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,1999,40.5083333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2000,40.5083333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2001,40.4833333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2002,40.4416666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2003,40.3666666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2004,40.3083333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2005,40.25
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2006,40.1666666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2007,40.075
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2008,39.9666666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2009,39.9083333333333
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2010,39.825
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2011,39.7916666666666
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2012,39.7680555555555
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2013,39.6736111111111
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2014,39.6027777777777
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2015,39.4694444444444
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2016,39.4388888888888
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2017,39.3472222222222
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2018,39.3555555555555
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2019,39.3555555555555
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2020,39.3555555555555
NET,GDPPC,Average_U,MENA12,GINI_NET_Average_U_MENA12,2021,39.3555555555555
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1980,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1981,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1982,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1983,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1984,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1985,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1986,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1987,NA
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1988,41.1106024269594
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1989,41.1207899270102
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1990,41.2040699476821
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1991,41.2627698390748
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1992,41.2832192331324
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1993,41.2638831130199
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1994,41.2141825991234
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1995,41.157030958281
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1996,41.1510573741493
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1997,41.1682512130172
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1998,41.2212165112284
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,1999,41.2361987540391
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2000,41.271890214169
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2001,41.2158155147731
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2002,41.1381285795732
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2003,40.9974681190126
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2004,40.8916232390333
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2005,40.8331303040521
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2006,40.7365459771303
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2007,40.6187232258479
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2008,40.4704194874955
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2009,40.4460057172557
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2010,40.3438524133673
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2011,40.0574071227753
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2012,40.2307649397088
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2013,40.1087298658843
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2014,40.0462113102603
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2015,39.9306865771512
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2016,39.9348177576239
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2017,39.8556767056581
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2018,39.8893080092134
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2019,39.9059085463222
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2020,39.9256289728725
NET,GDPPC,Average_W,MENA12,GINI_NET_Average_W_MENA12,2021,39.9430540795304
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1980,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1981,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1982,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1983,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1984,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1985,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1986,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1987,NA
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1988,51.0026856862811
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1989,51.0209307060337
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1990,51.5197503249514
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1991,51.9024192544986
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1992,52.0840202563916
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1993,51.7975564358832
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1994,51.1867055010643
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1995,50.8955398086669
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1996,50.8649604052378
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1997,50.9866544588806
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1998,50.6973596737351
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,1999,50.6426572722954
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,2000,50.7480328755449
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,2001,50.3740040706235
MKT,GDPPC,LD,MENA12,GINI_MKT_LD_MENA12,2002,50.6557964068994
